guid	entry_status	major	in_school_earning	fin_aid_0	fin_aid_3000	fin_aid_10000
488	FTF	Recreation Management & Administration	4500	11.46249188	14.1641591	26.12512677
488	FTF	Recreation Management & Administration	10500	17.82900964	23.42505159	77.50925441
460	FTF	Rehabilitation Counseling	0			
460	FTF	Rehabilitation Counseling	4500			
460	FTF	Rehabilitation Counseling	10500			
473	FTF	Religious Studies	0	4.912866901	6.200457903999999	10.04048151
473	FTF	Religious Studies	4500	6.903179754	8.477884127000001	13.95748398
473	FTF	Religious Studies	10500	10.39119298	12.89968013	24.58295436
494	FTF	Social Science	0	4.772432547	5.977585213999999	9.342959087
494	FTF	Social Science	4500	6.621739653	8.022642816	12.26407451
494	FTF	Social Science	10500	9.628335936000001	11.53593332	18.35183158
489	FTF	Social Work	0	7.862793533	9.874316139	17.41224007
489	FTF	Social Work	4500	11.05918076	13.99703144	29.67537097
489	FTF	Social Work	10500	18.26479112	25.63468459	99.69792369
500	FTF	Sociology	0	7.304815605	9.064433394	14.98586347
500	FTF	Sociology	4500	10.06737715	12.43921359	22.42634725
500	FTF	Sociology	10500	15.58684087	20.24556936	48.9004555
449	FTF	Spanish	0	7.2667967120000005	9.061590195	15.23339242
449	FTF	Spanish	4500	10.09121893	12.5496726	23.41039133
449	FTF	Spanish	10500	15.87430425	20.95547354	67.14030527
470	FTF	Speech Communication	0	7.928843054	9.972869035	17.60239942
470	FTF	Speech Communication	4500	11.17704861	14.15816754	29.5642691
470	FTF	Speech Communication	10500	18.45661874	25.70858493	96.83398951
459	FTF	Speech Language Pathology	0	8.560711344	10.63216047	18.41382129
459	FTF	Speech Language Pathology	4500	11.85155742	14.875282	32.88022581
459	FTF	Speech Language Pathology	10500	19.3073995	27.51840272	81.68327855
477	FTF	Statistics	0	11.44314626	14.24403198	24.82897966
477	FTF	Statistics	4500	15.92063709	20.09053601	39.76247187
477	FTF	Statistics	10500	25.9790704	35.23175291	87.03313103
440	FTF	Theatre Arts	0			
440	FTF	Theatre Arts	4500			
440	FTF	Theatre Arts	10500			
441	FTF	Theatre Arts - Performance	0	2.115338107	3.15196376	6.04144211
441	FTF	Theatre Arts - Performance	4500	3.703148951	4.901452191000001	8.696173895
441	FTF	Theatre Arts - Performance	10500	6.290765284	8.006803455	15.11747744
390	FTF	Travel and Tourism/Tourism Management	0			
390	FTF	Travel and Tourism/Tourism Management	4500			
390	FTF	Travel and Tourism/Tourism Management	10500			
357	FTF	Undeclared/Unknown	0	7.441678663999999	9.399221387	16.6223875
357	FTF	Undeclared/Unknown	4500	10.54682938	13.373502199999999	27.90883825
357	FTF	Undeclared/Unknown	10500	17.42668506	24.25848754	82.15519334
503	FTF	Urban Studies	0	6.151448936	7.707391359	12.76622901
503	FTF	Urban Studies	4500	8.582479515	10.62078151	18.82352703
503	FTF	Urban Studies	10500	13.26675863	17.07978292	48.67287838
504	FTF	Women's Studies	0	5.341723122	6.750095109	11.14278165
504	FTF	Women's Studies	4500	7.5306737020000005	9.315464816	16.0276937
504	FTF	Women's Studies	10500	11.56154103	14.66096354	37.07027106
446	FTF	World Languages and Cultures/Translation	0	6.521423134	8.052867397	12.92488057
446	FTF	World Languages and Cultures/Translation	4500	8.908015658	10.88015778	18.583749
446	FTF	World Languages and Cultures/Translation	10500	13.39756197	16.96060958	26.27578996
375	FTF	Zoology	0	7.538094774	9.420123631000001	16.18446647
375	FTF	Zoology	4500	10.51367722	13.17565363	26.38085788
375	FTF	Zoology	10500	16.92223986	23.11210726	113.6070082
384	FTT	Accounting	0	12.30007337	14.80764895	22.19062502
384	FTT	Accounting	4500	16.18577461	19.25035537	28.704565000000002
384	FTT	Accounting	10500	22.82917152	27.09138002	41.44670097
517	FTT	Advertising	0	5.129552459	6.692936779	11.37814906
517	FTT	Advertising	4500	7.549354307000001	9.473247147999999	15.98724062
517	FTT	Advertising	10500	11.80320491	14.78197043	27.69643201
414	FTT	Aerospace Engineering	0	34.77283869	40.14593348	57.80346205
414	FTT	Aerospace Engineering	4500	43.2056688	50.35789401	77.44883936
414	FTT	Aerospace Engineering	10500	59.514395799999996	72.05830475	151.6373828
501	FTT	African-American Studies	0			
501	FTT	African-American Studies	4500			
501	FTT	African-American Studies	10500			
363	FTT	Agricultural Biology and Plant & Irrigation Science	0	9.773708053	12.10149663	19.63201841
363	FTT	Agricultural Biology and Plant & Irrigation Science	4500	13.4207019	16.4849074	27.55255991
363	FTT	Agricultural Biology and Plant & Irrigation Science	10500	20.346606	25.44947531	48.89163419
361	FTT	Agricultural Business	0	4.041076052	5.3451316360000005	8.987153321000001
361	FTT	Agricultural Business	4500	6.040898423	7.554701352	12.20617016
361	FTT	Agricultural Business	10500	9.298075843	11.39482842	19.40449401
359	FTT	Agriculture/Agricultural Science & Horticulture	0	10.30006533	12.73347663	20.15525028
359	FTT	Agriculture/Agricultural Science & Horticulture	4500	14.08980306	17.1547914	26.98047449
359	FTT	Agriculture/Agricultural Science & Horticulture	10500	20.81399806	25.26958199	40.91565097
371	FTT	American Studies	0	6.74643707	8.684919902999999	14.83283792
371	FTT	American Studies	4500	9.773646863	12.28234363	21.07758368
371	FTT	American Studies	10500	15.40783439	19.45202808	35.69435183
360	FTT	Animal Science/Animal Health Science	0	4.927907814	6.676130718	12.55607853
360	FTT	Animal Science/Animal Health Science	4500	7.668619592000001	10.01749936	19.94005662
360	FTT	Animal Science/Animal Health Science	10500	13.1580157	17.81585606	46.04232676
495	FTT	Anthropology	0	5.483190857	7.202983848	12.68448042
495	FTT	Anthropology	4500	8.16475232	10.38636901	18.74903822
495	FTT	Anthropology	10500	13.212432199999999	17.08725584	38.19692245
464	FTT	Apparel Merchandising and Management	0	9.870183004	12.87841464	24.01805426
464	FTT	Apparel Merchandising and Management	4500	14.68181901	19.13096862	37.33482062
464	FTT	Apparel Merchandising and Management	10500	25.16416864	33.67119681	85.01852535
478	FTT	Applied Mathematics	0	11.01960299	13.48148414	21.27856439
478	FTT	Applied Mathematics	4500	14.86684799	18.05292996	29.22085425
478	FTT	Applied Mathematics	10500	22.0048031	27.13319925	49.91989659
480	FTT	Applied Physics	0	7.238719577	9.232480817999999	15.58992135
480	FTT	Applied Physics	4500	10.354519400000001	12.94591104	22.12326453
480	FTT	Applied Physics	10500	16.18757374	20.41240154	37.93764677
364	FTT	Architecture	0	6.615927051	8.415492018	13.76102501
364	FTT	Architecture	4500	9.404175214	11.61502795	18.59142311
364	FTT	Architecture	10500	14.230522	17.3891362	27.9350017
434	FTT	Art	0	6.316362217000001	8.272841448	14.84089379
434	FTT	Art	4500	9.389208086	12.02912407	22.47220457
434	FTT	Art	10500	15.49634119	20.37016741	45.97888485
437	FTT	Art History	0	6.011508362000001	7.873353812	13.95957602
437	FTT	Art History	4500	8.925630414	11.38428851	20.77997789
437	FTT	Art History	10500	14.55411358	18.9202755	40.90903474
507	FTT	Asian/Asian-American Studies	0	6.627968905	8.426625373	13.95887989
507	FTT	Asian/Asian-American Studies	4500	9.423700295	11.68932443	19.49482841
507	FTT	Asian/Asian-American Studies	10500	14.46772171	18.04542203	33.66268132
368	FTT	Asian/East Asian Studies	0	6.695968064	8.520905937	14.13457012
368	FTT	Asian/East Asian Studies	4500	9.533579468	11.83477438	19.6676677
368	FTT	Asian/East Asian Studies	10500	14.64862221	18.23452506	32.60835125
408	FTT	Athletic Training	0	8.65439567	11.34235774	22.28741137
408	FTT	Athletic Training	4500	12.97870728	17.19446785	39.75709497
408	FTT	Athletic Training	10500	23.57081631	34.35312014	189.6863199
412	FTT	Aviation	0	8.650493561000001	11.28545627	21.32619443
412	FTT	Aviation	4500	12.86446675	16.81584161	34.76128809
412	FTT	Aviation	10500	22.41578873	30.89717716	62.33890388
485	FTT	Behavioral Science	0	6.898073762	8.686535725	13.99968871
485	FTT	Behavioral Science	4500	9.668000864	11.8628364	18.88087081
485	FTT	Behavioral Science	10500	14.4689073	17.65258039	28.92310091
377	FTT	Biochemistry	0	13.32743579	16.84058119	30.20876974
377	FTT	Biochemistry	4500	18.95192667	24.21762555	48.79054072
377	FTT	Biochemistry	10500	31.66151393	43.248801799999995	182.42564019999998
372	FTT	Biology	0	7.993081019	10.06892883	16.76668548
372	FTT	Biology	4500	11.24113497	13.96210787	23.92883925
372	FTT	Biology	10500	17.40611104	22.00993668	44.56304175
415	FTT	Biomedical Engineering	0	7.3560617829999995	9.378804684	15.84420416
415	FTT	Biomedical Engineering	4500	10.51864926	13.1539136	22.48410388
415	FTT	Biomedical Engineering	10500	16.45224064	20.7470661	38.18836295
378	FTT	Biomedical Physics	0	8.005874576	10.06509707	16.37490034
378	FTT	Biomedical Physics	4500	11.21092794	13.80836322	22.33657946
378	FTT	Biomedical Physics	10500	16.94249813	20.82502791	35.10875124
381	FTT	Biotechnology	0	12.83723264	15.98989877	26.80876876
381	FTT	Biotechnology	4500	17.822014300000003	22.18626343	39.07299571
381	FTT	Biotechnology	10500	27.87722741	35.72028201	78.83955501
374	FTT	Botany	0	8.449163716000001	10.98729344	20.82131373
374	FTT	Botany	4500	12.50611417	16.33083718	36.39087796
374	FTT	Botany	10500	21.93970923	31.40011414	49.72896501
382	FTT	Business Administration	0	7.534904837000001	9.48460496	15.3997717
382	FTT	Business Administration	4500	10.56460318	13.00239544	20.92624159
382	FTT	Business Administration	10500	15.92859847	19.53164153	32.36117037
395	FTT	Business Economics	0	6.855036533	8.663606742999999	14.06113821
395	FTT	Business Economics	4500	9.657992633	11.88633677	19.04198934
395	FTT	Business Economics	10500	14.53926912	17.78743389	29.31961193
383	FTT	Business Education	0	4.476618306000001	5.694986173999999	8.830709667
383	FTT	Business Education	4500	6.327045554	7.651151477999999	11.18553124
383	FTT	Business Education	10500	9.076469548	10.63218013	14.97746997
396	FTT	Business Law	0	10.33459225	13.39861616	24.18359856
396	FTT	Business Law	4500	15.21483	19.59200043	35.37114361
396	FTT	Business Law	10500	25.22389118	32.49062793	60.78619555
379	FTT	Cell and Molecular Biology	0	12.86118311	16.44807795	29.96394148
379	FTT	Cell and Molecular Biology	4500	18.60030046	23.94024721	48.59901519
379	FTT	Cell and Molecular Biology	10500	31.41844232	43.01204851	139.2903321
416	FTT	Chemical Engineering	0	20.31862189	23.72818395	34.19036969
416	FTT	Chemical Engineering	4500	25.62836806	29.93420298	44.18268981
416	FTT	Chemical Engineering	10500	35.13336031	41.6254099	66.98662893
481	FTT	Chemistry	0	8.703109126000001	11.07078604	19.04276577
481	FTT	Chemistry	4500	12.43254978	15.65409318	27.83730484
481	FTT	Chemistry	10500	19.82216523	25.47319573	53.13018677
405	FTT	Child Development	0	8.274694455	10.660176400000001	18.86428961
405	FTT	Child Development	4500	12.04303835	15.34689419	28.08514796
405	FTT	Child Development	10500	19.67787078	25.60275276	54.10260487
450	FTT	Chinese	0	4.373382896	5.680017329	9.256920085
450	FTT	Chinese	4500	6.37278059	7.86613457	12.27477041
450	FTT	Chinese	10500	9.555376247	11.53031283	18.29075384
445	FTT	Cinema/Film	0	7.347622522999999	9.461181646	16.5261033
445	FTT	Cinema/Film	4500	10.66902359	13.51854503	24.50533532
445	FTT	Cinema/Film	10500	17.2216789	22.32919989	48.88671944
367	FTT	City and Regional Planning	0	12.24110731	14.71937118	22.18019881
367	FTT	City and Regional Planning	4500	16.090084400000002	19.17012209	29.12272787
367	FTT	City and Regional Planning	10500	22.842608399999996	27.36131905	44.49791716
417	FTT	Civil Engineering	0	15.61591107	18.59453746	27.66726732
417	FTT	Civil Engineering	4500	20.25127519	23.99240191	36.18347122
417	FTT	Civil Engineering	10500	28.4778723	34.0197542	55.00158967
468	FTT	Classics	0	5.233375002	6.696926652999999	10.84098322
468	FTT	Classics	4500	7.483396892999999	9.204844718	14.49904694
468	FTT	Classics	10500	11.19625091	13.5834009	22.16563635
397	FTT	Communications	0	7.298086577	9.389490561	16.28209323
397	FTT	Communications	4500	10.58032889	13.37217423	23.72161621
397	FTT	Communications	10500	16.94830158	21.74130537	43.1288384
458	FTT	Communicative Disorders	0	9.321180003	11.82677503	20.18670647
458	FTT	Communicative Disorders	4500	13.26684511	16.65804062	29.12118128
458	FTT	Communicative Disorders	10500	20.99162927	26.750543	53.23683199999999
467	FTT	Comparative Literature	0	8.868289415	11.51763449	21.28569595
467	FTT	Comparative Literature	4500	13.09341657	16.97912859	33.12844512
467	FTT	Comparative Literature	10500	22.30276453	29.88355804	68.99433334
420	FTT	Computer Engineering	0	14.00991705	17.07959561	26.69832023
420	FTT	Computer Engineering	4500	18.80798946	22.75968096	36.00183989
420	FTT	Computer Engineering	10500	27.57381518	33.61700335	57.32227059
431	FTT	Computer Engineering Technology	0	8.486250561	10.89537879	19.09985051
431	FTT	Computer Engineering Technology	4500	12.29010616	15.60784242	27.909467699999997
431	FTT	Computer Engineering Technology	10500	19.89929826	25.59756545	48.8465332
402	FTT	Computer Science and Information Technology	0	12.95851149	15.37706844	22.35723258
402	FTT	Computer Science and Information Technology	4500	16.69501707	19.59992617	28.37872
402	FTT	Computer Science and Information Technology	10500	22.95257307	26.89771718	39.86345845
427	FTT	Construction Engineering Technology	0	9.695756279	11.63686784	17.26294173
427	FTT	Construction Engineering Technology	4500	12.6947911	15.03267267	22.16441985
427	FTT	Construction Engineering Technology	10500	17.74596283	20.95672544	31.42965427
471	FTT	Creative Writing	0			
471	FTT	Creative Writing	4500			
471	FTT	Creative Writing	10500			
492	FTT	Criminal Justice	0	5.620987507000001	7.166477616	11.61353454
492	FTT	Criminal Justice	4500	8.002614397	9.846112864	15.59971454
492	FTT	Criminal Justice	10500	11.99897375	14.59951315	23.86644266
520	FTT	Cultural Resources Management	0			
520	FTT	Cultural Resources Management	4500			
520	FTT	Cultural Resources Management	10500			
442	FTT	Dance	0			
442	FTT	Dance	4500			
442	FTT	Dance	10500			
443	FTT	Dance - Performance	0	5.007527987	6.41503897	10.335525599999999
443	FTT	Dance - Performance	4500	7.16674921	8.799859357	13.7077456
443	FTT	Dance - Performance	10500	10.66677327	12.87168812	20.50111784
491	FTT	Deaf Studies	0	5.813482222	7.813423257999999	15.012867199999999
491	FTT	Deaf Studies	4500	8.976739429	11.81552652	24.75123807
491	FTT	Deaf Studies	10500	15.78786049	21.91825339	64.32205970000001
435	FTT	Design	0	6.64745614	8.512996405	14.44437665
435	FTT	Design	4500	9.5586609	11.97079916	20.74853716
435	FTT	Design	10500	15.00749528	19.05981132	38.62617253
465	FTT	Dietetics/Nutritional Science	0	10.68433499	13.58312442	23.85381896
465	FTT	Dietetics/Nutritional Science	4500	15.28530471	19.40076973	36.11812883
465	FTT	Dietetics/Nutritional Science	10500	24.89640793	32.69936364	86.24969234
483	FTT	Earth Science	0	10.42433122	13.69467775	26.44600461
483	FTT	Earth Science	4500	15.69695758	20.75497461	42.06538711
483	FTT	Earth Science	10500	27.79211471	37.79685471	77.25073244
496	FTT	Economics	0	5.821023165	7.41744771	12.0883164
496	FTT	Economics	4500	8.286436251	10.216975099999999	16.38774784
496	FTT	Economics	10500	12.499219300000002	15.29853816	25.63749689
404	FTT	Education	0	3.213679983	4.440383756	7.779818669
404	FTT	Education	4500	5.088831356	6.483377575	10.59313397
404	FTT	Education	10500	8.05791909	9.898671267000001	16.20180688
419	FTT	Electrical and Electronic Engineering	0	18.26796817	22.17137995	33.59141383
419	FTT	Electrical and Electronic Engineering	4500	24.30917096	29.04687129	43.80945951
419	FTT	Electrical and Electronic Engineering	10500	34.58116386	41.24693434	65.54081281
418	FTT	Electrical Engineering	0	13.11393798	15.59786691	22.79284459
418	FTT	Electrical Engineering	4500	16.95378454	19.94702217	29.01940259
418	FTT	Electrical Engineering	10500	23.40779003	27.48663305	40.93672094
428	FTT	Electronic Engineering Technology	0	14.40976628	17.372948899999997	26.42232487
428	FTT	Electronic Engineering Technology	4500	19.02536543	22.76001517	34.83109414
428	FTT	Electronic Engineering Technology	10500	27.22821676	32.70862487	52.70709704
413	FTT	Engineering	0	17.14718575	19.97312609	28.12610416
413	FTT	Engineering	4500	21.5125033	24.904757699999998	35.18140258
413	FTT	Engineering	10500	28.82213944	33.44235199	48.80418012
426	FTT	Engineering Technology	0	7.426928876	9.118813949	13.92069683
426	FTT	Engineering Technology	4500	10.03200495	12.03171906	18.03124892
426	FTT	Engineering Technology	10500	14.32790098	17.02205736	25.75894082
466	FTT	English	0	7.359149363999999	9.408812844	16.04799103
466	FTT	English	4500	10.568498	13.26578264	23.08175331
466	FTT	English	10500	16.68149627	21.21487956	41.68107553
519	FTT	English Literature	0	9.833333743999999	12.50944066	21.55485129
519	FTT	English Literature	4500	14.05921871	17.72921017	31.11991808
519	FTT	English Literature	10500	22.42572656	28.60842981	55.04096516
516	FTT	Entrepreneurship & Small Business Management	0	8.589999344	11.06544634	19.71458429
516	FTT	Entrepreneurship & Small Business Management	4500	12.51069349	15.9888911	29.40349236
516	FTT	Entrepreneurship & Small Business Management	10500	20.57694563	26.82208275	53.99214122
457	FTT	Environmental and Occupational Health	0	10.14481302	12.43202367	19.37819404
457	FTT	Environmental and Occupational Health	4500	13.70201274	16.56761448	25.84250248
457	FTT	Environmental and Occupational Health	10500	19.99707648	24.2097293	39.57063113
373	FTT	Environmental Biology & Ecology	0	7.08018859	8.836765714	14.11025281
373	FTT	Environmental Biology & Ecology	4500	9.802100951	11.97134873	19.20435751
373	FTT	Environmental Biology & Ecology	10500	14.58531507	17.88480934	31.90730937
432	FTT	Environmental Engineering Technology	0	7.038567467999999	8.967071914	15.02559037
432	FTT	Environmental Engineering Technology	4500	10.04620849	12.52181471	21.13982804
432	FTT	Environmental Engineering Technology	10500	15.58880025	19.54663689	35.72259892
509	FTT	Environmental Studies	0	6.560620822000001	8.442036748	14.64048904
509	FTT	Environmental Studies	4500	9.506236929	12.000343199999998	22.04958152
509	FTT	Environmental Studies	10500	15.257116199999999	19.93494352	46.74464542
505	FTT	Ethnic Studies	0	6.234935566	8.126186695	14.61641994
505	FTT	Ethnic Studies	4500	9.207727969	11.78900979	23.301016399999998
505	FTT	Ethnic Studies	10500	15.294046300000002	20.69302424	51.00946629999999
370	FTT	European Studies	0	5.469730666	6.998658578	11.41680723
370	FTT	European Studies	4500	7.826436791	9.655160385	15.44802479
370	FTT	European Studies	10500	11.80256987	14.42639832	24.35156513
407	FTT	Exercise Science	0	7.516438121	9.659944479	17.00181135
407	FTT	Exercise Science	4500	10.89299915	13.83374125	25.88610404
407	FTT	Exercise Science	10500	17.74609398	23.3788479	43.07739227
463	FTT	Family and Consumer Sciences	0	5.3976840710000005	7.168118809	13.01986831
463	FTT	Family and Consumer Sciences	4500	8.16903846	10.51922605	20.0468062
463	FTT	Family and Consumer Sciences	10500	13.60593418	18.05566566	46.15963275
385	FTT	Finance	0	8.067621713	10.00843005	15.74291493
385	FTT	Finance	4500	11.07361689	13.44865044	20.88498625
385	FTT	Finance	10500	16.24352737	19.60512598	31.02493035
493	FTT	Fire Protection Administration	0	2.343167246	3.24879037	5.460981867
493	FTT	Fire Protection Administration	4500	3.708108732	4.647896151	7.025127434
493	FTT	Fire Protection Administration	10500	5.627720889	6.663889857000001	9.425310681000001
362	FTT	Food Science and Technology	0	6.581836817	8.316082163999999	13.41271773
362	FTT	Food Science and Technology	4500	9.263774508	11.37276817	18.02793264
362	FTT	Food Science and Technology	10500	13.85897055	16.87192757	27.37943357
447	FTT	French	0	6.440848825	8.506273699	15.74533635
447	FTT	French	4500	9.701851582	12.58471361	24.73706659
447	FTT	French	10500	16.495162	22.20779062	56.29174701
498	FTT	Geography	0	3.888361997	5.181852581	8.769920393
498	FTT	Geography	4500	5.8704651960000005	7.364069852999999	11.88964978
498	FTT	Geography	10500	9.073883999	11.10972294	18.50447905
482	FTT	Geology	0	10.93876521	13.58709025	21.99717612
482	FTT	Geology	4500	15.08681864	18.53776979	30.16034063
482	FTT	Geology	10500	22.76721079	28.0749848	48.35976326
448	FTT	German	0	3.521804667	5.073704007	10.28015582
448	FTT	German	4500	5.948088765	8.013370721	17.88762844
448	FTT	German	10500	10.83054496	15.44758198	55.23193323
401	FTT	Graphic Communications	0	5.957253431	7.560386556	12.18992894
401	FTT	Graphic Communications	4500	8.429536709	10.34874639	16.33063152
401	FTT	Graphic Communications	10500	12.59128819	15.294360199999998	24.78929702
444	FTT	Graphic Design	0	7.461409048999999	9.667389162000001	17.30804336
444	FTT	Graphic Design	4500	10.94312167	14.00155158	26.45554159
444	FTT	Graphic Design	10500	18.08426788	23.90998717	58.5626975
453	FTT	Health Care Management/Administration	0	7.585340974	9.524260137999999	15.52452286
453	FTT	Health Care Management/Administration	4500	10.603461099999999	13.06183871	21.47776523
453	FTT	Health Care Management/Administration	10500	16.07567622	19.93012365	35.96584579
456	FTT	Health Education	0	7.424053165	9.566226907999999	17.04352717
456	FTT	Health Education	4500	10.80399736	13.78072774	26.69488589
456	FTT	Health Education	10500	17.82089067	23.87810022	57.55691423
452	FTT	Health Science	0	5.228249841	6.794073842	11.47101387
452	FTT	Health Science	4500	7.650995965	9.573053692	16.0378599
452	FTT	Health Science	10500	11.89371908	14.8471708	27.55455935
497	FTT	History	0	6.640801159	8.450919038	14.04678571
497	FTT	History	4500	9.456289527000001	11.746108300000001	19.67304002
497	FTT	History	10500	14.56338516	18.1998754	33.79569236
389	FTT	Hotel and Restaurant/Hospitality Management	0	6.994576575	8.999409641	15.39763942
389	FTT	Hotel and Restaurant/Hospitality Management	4500	10.1289111	12.73868448	21.90623084
389	FTT	Hotel and Restaurant/Hospitality Management	10500	15.997353599999999	20.21348197	37.099932700000004
486	FTT	Human Development	0	8.492953835	11.20849424	22.45674646
486	FTT	Human Development	4500	12.87416976	17.20402608	39.44734954
486	FTT	Human Development	10500	23.77233388	34.44305868	129.6074763
394	FTT	Human Resources/Personnel Management	0	5.801439208	7.2996932679999995	11.47036619
394	FTT	Human Resources/Personnel Management	4500	8.101218326	9.841591412	14.97914154
394	FTT	Human Resources/Personnel Management	10500	11.81989833	14.1212889	21.48601228
490	FTT	Human Services	0	5.396241171000001	7.06991249	12.17676051
490	FTT	Human Services	4500	7.9942454839999995	10.08777081	17.21308609
490	FTT	Human Services	10500	12.64385132	15.90697063	28.85706387
475	FTT	Humanities	0			
475	FTT	Humanities	4500			
475	FTT	Humanities	10500			
409	FTT	Industrial Arts	0	5.180849683	6.398221297999999	9.489523572000001
409	FTT	Industrial Arts	4500	7.026603037	8.33475446	11.76169823
409	FTT	Industrial Arts	10500	9.728767122999999	11.23187669	15.32561828
436	FTT	Industrial Design	0	10.98555703	14.08033583	24.38041396
436	FTT	Industrial Design	4500	15.87734563	20.09454323	34.52324443
436	FTT	Industrial Design	10500	25.33729189	31.93386981	57.33468901
422	FTT	Industrial Engineering	0	16.060265400000002	19.25352291	28.73790599
422	FTT	Industrial Engineering	4500	21.0155997	24.94775914	37.21055904
422	FTT	Industrial Engineering	10500	29.56351476	35.1010349	54.21172088
423	FTT	Industrial Management & Technology	0	6.074280648999999	7.689824837000001	12.33286834
423	FTT	Industrial Management & Technology	4500	8.564655927	10.49204216	16.42892309
423	FTT	Industrial Management & Technology	10500	12.73278932	15.41054458	23.83271403
410	FTT	Industrial Technology	0	6.5316059420000006	8.295698548999999	13.50984651
410	FTT	Industrial Technology	4500	9.262369981	11.41920177	18.23041688
410	FTT	Industrial Technology	10500	13.96732383	17.051498600000002	27.56520328
403	FTT	Information Systems	0	7.99139821	9.798358041	14.96514524
403	FTT	Information Systems	4500	10.77742423	12.92819345	19.3998344
403	FTT	Information Systems	10500	15.40456821	18.31175455	27.69473143
365	FTT	Interior Design	0	12.88658396	17.43655668	36.13618645
365	FTT	Interior Design	4500	20.32558946	27.75169021	59.96439516
365	FTT	Interior Design	10500	38.12418427	53.21305668	197.638269
393	FTT	International Business	0	6.758257386	8.704808871000001	14.95151574
393	FTT	International Business	4500	9.80186145	12.343462800000001	21.45511548
393	FTT	International Business	10500	15.54326123	19.74620005	37.14627022
451	FTT	Japanese	0	6.107756362999999	8.11845632	15.46894917
451	FTT	Japanese	4500	9.291385775	12.17167733	26.19971552
451	FTT	Japanese	10500	16.28057091	22.94493885	65.99294405
474	FTT	Jewish Studies	0	7.739136729	9.971247116	17.82380623
474	FTT	Jewish Studies	4500	11.26679943	14.39366803	27.80360901
474	FTT	Jewish Studies	10500	18.63915286	24.93053166	45.86611894
398	FTT	Journalism	0	5.142019779	6.863095827	12.4537052
398	FTT	Journalism	4500	7.830859106	10.08579744	18.88651467
398	FTT	Journalism	10500	13.00334349	17.10068165	39.336699100000004
406	FTT	Kinesiology	0	7.1650771120000005	9.206257432000001	16.00181384
406	FTT	Kinesiology	4500	10.36935806	13.10847756	23.76359945
406	FTT	Kinesiology	10500	16.67255843	21.63010999	49.48096208
506	FTT	Labor Studies	0	11.9667982	13.82807725	18.68994556
506	FTT	Labor Studies	4500	14.80270828	16.85605475	22.33562043
506	FTT	Labor Studies	10500	19.071825399999998	21.48235999	28.09977109
512	FTT	Land Resource Management	0	13.66813288	18.45563882	38.09310466
512	FTT	Land Resource Management	4500	21.480574	29.23851883	64.97774614
512	FTT	Land Resource Management	10500	40.22335569	56.99972298	165.8415155
366	FTT	Landscape Architecture	0	11.38828042	14.31866354	23.51594238
366	FTT	Landscape Architecture	4500	15.97746651	19.76934953	32.11722369
366	FTT	Landscape Architecture	10500	24.34147792	29.95011117	50.31191642
369	FTT	Latin/Central American Studies	0	4.426520998	5.887529402	10.19774761
369	FTT	Latin/Central American Studies	4500	6.682531824	8.455982712	14.38001509
369	FTT	Latin/Central American Studies	10500	10.58489327	13.28841759	25.04465703
510	FTT	Liberal Studies	0	8.458982263	10.66369605	17.74742393
510	FTT	Liberal Studies	4500	11.9106066	14.79875151	25.0238635
510	FTT	Liberal Studies	10500	18.41346912	23.11757156	43.20580548
469	FTT	Linguistics	0	3.4067491480000003	4.804697504	8.995944733
469	FTT	Linguistics	4500	5.567334324	7.281218300000001	13.38817644
469	FTT	Linguistics	10500	9.383455538	12.18849544	30.01897658
386	FTT	Management	0	6.701996804	8.473648421	13.77764011
386	FTT	Management	4500	9.448053218	11.63501378	18.73352549
386	FTT	Management	10500	14.25018395	17.47790899	29.19950275
388	FTT	Management Systems Analysis / Operations Research	0	3.020410995	4.052639873	6.645334227
388	FTT	Management Systems Analysis / Operations Research	4500	4.582194427	5.679582633	8.550111321000001
388	FTT	Management Systems Analysis / Operations Research	10500	6.845367782	8.104445545	11.60470133
424	FTT	Manufacturing Engineering	0	22.09278514	26.21637223	39.12218134
424	FTT	Manufacturing Engineering	4500	28.53043591	33.82058573	51.93161737
424	FTT	Manufacturing Engineering	10500	40.30784098	48.59732848	84.23984861
429	FTT	Manufacturing Engineering Technology	0	11.40727539	14.060619400000002	21.41157564
429	FTT	Manufacturing Engineering Technology	4500	15.49531418	18.59152481	27.08049646
429	FTT	Manufacturing Engineering Technology	10500	22.00275787	25.75060488	36.05255475
380	FTT	Marine Biology	0	5.714276054	7.442185447000001	13.03694241
380	FTT	Marine Biology	4500	8.411936412000001	10.66736673	19.66224788
380	FTT	Marine Biology	10500	13.58886485	17.77124553	52.61685217
391	FTT	Marketing	0	7.831201286000001	9.893678976	16.33492103
391	FTT	Marketing	4500	11.04846865	13.68949865	22.62051347
391	FTT	Marketing	10500	16.92500257	21.00921461	36.568617700000004
425	FTT	Materials Engineering	0	22.95706722	27.64030767	40.51738902
425	FTT	Materials Engineering	4500	30.13776481	35.5248082	51.14762346
425	FTT	Materials Engineering	10500	41.58297303	48.55914026	70.93592235
476	FTT	Mathematics	0	10.93245047	13.54323773	21.95046927
476	FTT	Mathematics	4500	15.02498596	18.457171600000002	30.53804615
476	FTT	Mathematics	10500	22.73771653	28.28776009	52.68450992
421	FTT	Mechanical Engineering	0	16.54774397	19.64420218	29.02899227
421	FTT	Mechanical Engineering	4500	21.36332459	25.23644377	37.77456687
