Campus,Student Path,Entry Stat,Old_Hegis,HEGIS at Exit,Major,industry,number_of_students_found_5_years_after_exit,median_annual_earnings_5_years_after_exit,average_annual_earnings_5_years_after_exit,number_of_students_found_10_years_after_exit,median_annual_earnings_10_years_after_exit,average_annual_earnings_10_years_after_exit
45,2,FTF + FTT,06994 + 08392,08392,Graphic Communications,Health Care & Social Assistance,,,,,,
45,2,FTF + FTT,06994 + 08392,08392,Graphic Communications,"Arts, Entertainment, & Recreation",,,,,,
45,2,FTF + FTT,06994 + 08392,08392,Graphic Communications,Accommodation & Food Services,,,,,,
45,2,FTF + FTT,06994 + 08392,08392,Graphic Communications,Wages - No NAICS Code,,,,,,
45,2,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,"Agriculture, Forestry, Fishing, & Hunting",,,,,,
45,2,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Utilities,6,80410,79173,5,79545,105867
45,2,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Construction,5,54107,51700,6,51947,53322
45,2,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Manufacturing,19,40668,40043,7,49992,60776
45,2,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Wholesale Trade,7,50007,56616,7,58288,52543
45,2,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Retail Trade,36,27022,33865,20,34364,45728
45,2,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Transportation & Warehousing,15,30860,31176,7,40793,50146
45,2,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Information,17,62808,62468,6,78001,78690
45,2,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Finance & Insurance,19,43835,59082,11,44334,60039
45,2,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Real Estate & Rental & Leasing,,,,,,
45,2,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,"Professional, Scientific, & Technical Skills",16,67481,66234,17,73324,79408
45,2,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Management of Companies & Enterprises,,,,,,
45,2,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Admin & Support & Waste Mgmt & Remediation,27,24349,34555,10,43750,41846
45,2,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Educational Services,6,51017,49590,,,
45,2,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Health Care & Social Assistance,14,25413,33637,14,41106,51475
45,2,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,"Arts, Entertainment, & Recreation",,,,,,
45,2,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Accommodation & Food Services,13,22856,26390,5,20147,21476
45,2,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Other Services,9,30867,25495,6,16648,15978
45,2,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Government,14,58995,73960,9,74942,75654
45,2,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Wages - No NAICS Code,15,2644,9380,5,6895,19596
45,2,FTF + FTT,07021,07021,Information Systems,"Agriculture, Forestry, Fishing, & Hunting",,,,,,
45,2,FTF + FTT,07021,07021,Information Systems,Utilities,,,,,,
45,2,FTF + FTT,07021,07021,Information Systems,Construction,6,46768,48369,,,
45,2,FTF + FTT,07021,07021,Information Systems,Manufacturing,15,48373,53196,11,54919,60519
45,2,FTF + FTT,07021,07021,Information Systems,Wholesale Trade,17,36424,42738,12,37563,42381
45,2,FTF + FTT,07021,07021,Information Systems,Retail Trade,19,39113,42295,17,28120,46161
45,2,FTF + FTT,07021,07021,Information Systems,Transportation & Warehousing,8,61096,50087,5,58523,53272
45,2,FTF + FTT,07021,07021,Information Systems,Information,13,82779,86244,13,102313,90455
45,2,FTF + FTT,07021,07021,Information Systems,Finance & Insurance,25,52993,60737,11,50853,56169
45,2,FTF + FTT,07021,07021,Information Systems,Real Estate & Rental & Leasing,,,,,,
45,2,FTF + FTT,07021,07021,Information Systems,"Professional, Scientific, & Technical Skills",24,48923,58086,13,64235,66418
45,2,FTF + FTT,07021,07021,Information Systems,Management of Companies & Enterprises,,,,,,
45,2,FTF + FTT,07021,07021,Information Systems,Admin & Support & Waste Mgmt & Remediation,21,29823,35760,5,45531,45126
45,2,FTF + FTT,07021,07021,Information Systems,Educational Services,9,51950,57650,6,67775,69219
45,2,FTF + FTT,07021,07021,Information Systems,Health Care & Social Assistance,13,61901,61097,9,104402,95936
45,2,FTF + FTT,07021,07021,Information Systems,"Arts, Entertainment, & Recreation",,,,,,
45,2,FTF + FTT,07021,07021,Information Systems,Accommodation & Food Services,8,27792,28988,5,47564,41808
45,2,FTF + FTT,07021,07021,Information Systems,Other Services,8,37269,54427,,,
45,2,FTF + FTT,07021,07021,Information Systems,Government,21,53500,57864,13,53644,56552
45,2,FTF + FTT,07021,07021,Information Systems,Wages - No NAICS Code,17,5167,17297,10,2297,17841
45,2,FTF + FTT,08011 + 08031 + 08081 + 08225,08225,Education,Manufacturing,,,,,,
45,2,FTF + FTT,08011 + 08031 + 08081 + 08225,08225,Education,Wholesale Trade,,,,,,
45,2,FTF + FTT,08011 + 08031 + 08081 + 08225,08225,Education,Retail Trade,7,18815,19430,7,29251,40310
45,2,FTF + FTT,08011 + 08031 + 08081 + 08225,08225,Education,Transportation & Warehousing,,,,,,
45,2,FTF + FTT,08011 + 08031 + 08081 + 08225,08225,Education,Information,,,,,,
45,2,FTF + FTT,08011 + 08031 + 08081 + 08225,08225,Education,Finance & Insurance,5,31942,29744,,,
45,2,FTF + FTT,08011 + 08031 + 08081 + 08225,08225,Education,Real Estate & Rental & Leasing,,,,,,
45,2,FTF + FTT,08011 + 08031 + 08081 + 08225,08225,Education,"Professional, Scientific, & Technical Skills",,,,,,
45,2,FTF + FTT,08011 + 08031 + 08081 + 08225,08225,Education,Admin & Support & Waste Mgmt & Remediation,6,4675,23877,,,
45,2,FTF + FTT,08011 + 08031 + 08081 + 08225,08225,Education,Educational Services,,,,,,
45,2,FTF + FTT,08011 + 08031 + 08081 + 08225,08225,Education,Health Care & Social Assistance,6,25380,25633,9,36773,29364
45,2,FTF + FTT,08011 + 08031 + 08081 + 08225,08225,Education,"Arts, Entertainment, & Recreation",,,,,,
45,2,FTF + FTT,08011 + 08031 + 08081 + 08225,08225,Education,Accommodation & Food Services,,,,,,
45,2,FTF + FTT,08011 + 08031 + 08081 + 08225,08225,Education,Non-Classified,,,,,,
45,2,FTF + FTT,08011 + 08031 + 08081 + 08225,08225,Education,Government,,,,,,
45,2,FTF + FTT,08011 + 08031 + 08081 + 08225,08225,Education,Wages - No NAICS Code,5,4306,1413076,,,
45,2,FTF + FTT,08231 + 08232,08232,Child Development,"Agriculture, Forestry, Fishing, & Hunting",,,,,,
45,2,FTF + FTT,08231 + 08232,08232,Child Development,Utilities,,,,,,
45,2,FTF + FTT,08231 + 08232,08232,Child Development,Construction,,,,6,21069,20838
45,2,FTF + FTT,08231 + 08232,08232,Child Development,Manufacturing,11,29786,33160,7,30040,31463
45,2,FTF + FTT,08231 + 08232,08232,Child Development,Wholesale Trade,15,32903,35039,8,43737,46008
45,2,FTF + FTT,08231 + 08232,08232,Child Development,Retail Trade,39,23063,26728,18,39477,51296
45,2,FTF + FTT,08231 + 08232,08232,Child Development,Transportation & Warehousing,7,36911,40395,6,34261,41971
45,2,FTF + FTT,08231 + 08232,08232,Child Development,Information,10,43727,38656,,,
45,2,FTF + FTT,08231 + 08232,08232,Child Development,Finance & Insurance,28,34297,35009,14,46894,43361
45,2,FTF + FTT,08231 + 08232,08232,Child Development,Real Estate & Rental & Leasing,,,,,,
45,2,FTF + FTT,08231 + 08232,08232,Child Development,"Professional, Scientific, & Technical Skills",13,37477,38683,8,37641,61251
45,2,FTF + FTT,08231 + 08232,08232,Child Development,Management of Companies & Enterprises,,,,,,
45,2,FTF + FTT,08231 + 08232,08232,Child Development,Admin & Support & Waste Mgmt & Remediation,25,25451,26825,13,22542,29056
45,2,FTF + FTT,08231 + 08232,08232,Child Development,Educational Services,124,23907,25351,54,30365,33566
45,2,FTF + FTT,08231 + 08232,08232,Child Development,Health Care & Social Assistance,94,26443,27419,41,29432,34506
45,2,FTF + FTT,08231 + 08232,08232,Child Development,"Arts, Entertainment, & Recreation",6,34097,35293,,,
45,2,FTF + FTT,08231 + 08232,08232,Child Development,Accommodation & Food Services,19,20970,24883,,,
45,2,FTF + FTT,08231 + 08232,08232,Child Development,Other Services,9,11908,20927,,,
45,2,FTF + FTT,08231 + 08232,08232,Child Development,Non-Classified,,,,,,
45,2,FTF + FTT,08231 + 08232,08232,Child Development,Government,22,43236,42332,17,48060,52904
45,2,FTF + FTT,08231 + 08232,08232,Child Development,Wages - No NAICS Code,25,7487,14151,9,7436,20430
45,2,FTF + FTT,08351,08351,Kinesiology,"Agriculture, Forestry, Fishing, & Hunting",,,,,,
45,2,FTF + FTT,08351,08351,Kinesiology,Utilities,,,,,,
45,2,FTF + FTT,08351,08351,Kinesiology,Construction,,,,,,
45,2,FTF + FTT,08351,08351,Kinesiology,Manufacturing,7,52072,59692,,,
45,2,FTF + FTT,08351,08351,Kinesiology,Wholesale Trade,5,43181,40000,,,
45,2,FTF + FTT,08351,08351,Kinesiology,Retail Trade,31,27503,29199,,,
45,2,FTF + FTT,08351,08351,Kinesiology,Transportation & Warehousing,7,31615,37698,5,37239,48426
45,2,FTF + FTT,08351,08351,Kinesiology,Information,5,20872,33860,,,
45,2,FTF + FTT,08351,08351,Kinesiology,Finance & Insurance,10,34189,33433,5,42713,41513
45,2,FTF + FTT,08351,08351,Kinesiology,Real Estate & Rental & Leasing,,,,,,
45,2,FTF + FTT,08351,08351,Kinesiology,"Professional, Scientific, & Technical Skills",7,36723,54410,,,
45,2,FTF + FTT,08351,08351,Kinesiology,Management of Companies & Enterprises,,,,,,
45,2,FTF + FTT,08351,08351,Kinesiology,Admin & Support & Waste Mgmt & Remediation,20,26354,24057,10,41139,40012
45,2,FTF + FTT,08351,08351,Kinesiology,Educational Services,33,30257,32774,13,36512,39872
45,2,FTF + FTT,08351,08351,Kinesiology,Health Care & Social Assistance,31,36604,39822,11,51813,50908
45,2,FTF + FTT,08351,08351,Kinesiology,"Arts, Entertainment, & Recreation",15,47679,45926,5,72652,65885
45,2,FTF + FTT,08351,08351,Kinesiology,Accommodation & Food Services,23,19150,20314,,,
45,2,FTF + FTT,08351,08351,Kinesiology,Other Services,,,,,,
45,2,FTF + FTT,08351,08351,Kinesiology,Non-Classified,,,,,,
45,2,FTF + FTT,08351,08351,Kinesiology,Government,19,58787,69298,11,74119,79750
45,2,FTF + FTT,08351,08351,Kinesiology,Wages - No NAICS Code,19,3249,12794,,,
45,2,FTF + FTT,08393,08393,Industrial Arts,Construction,,,,,,
45,2,FTF + FTT,08393,08393,Industrial Arts,Manufacturing,,,,,,
45,2,FTF + FTT,08393,08393,Industrial Arts,Retail Trade,,,,,,
45,2,FTF + FTT,08393,08393,Industrial Arts,Finance & Insurance,,,,,,
45,2,FTF + FTT,08393,08393,Industrial Arts,"Professional, Scientific, & Technical Skills",,,,,,
45,2,FTF + FTT,08393,08393,Industrial Arts,Educational Services,,,,,,
45,2,FTF + FTT,08393,08393,Industrial Arts,Accommodation & Food Services,,,,,,
45,2,FTF + FTT,08393,08393,Industrial Arts,Other Services,,,,,,
45,2,FTF + FTT,08393,08393,Industrial Arts,Government,,,,,,
45,2,FTF + FTT,08394,08394,Industrial Technology,Utilities,,,,,,
45,2,FTF + FTT,08394,08394,Industrial Technology,Construction,,,,,,
45,2,FTF + FTT,08394,08394,Industrial Technology,Manufacturing,19,57806,60850,7,37826,41012
45,2,FTF + FTT,08394,08394,Industrial Technology,Wholesale Trade,5,48151,48773,,,
45,2,FTF + FTT,08394,08394,Industrial Technology,Retail Trade,16,31413,34576,5,53805,60659
45,2,FTF + FTT,08394,08394,Industrial Technology,Transportation & Warehousing,7,60741,59419,8,80167,68669
45,2,FTF + FTT,08394,08394,Industrial Technology,Information,,,,,,
45,2,FTF + FTT,08394,08394,Industrial Technology,Finance & Insurance,,,,,,
45,2,FTF + FTT,08394,08394,Industrial Technology,Real Estate & Rental & Leasing,,,,,,
45,2,FTF + FTT,08394,08394,Industrial Technology,"Professional, Scientific, & Technical Skills",8,36787,37205,,,
45,2,FTF + FTT,08394,08394,Industrial Technology,Management of Companies & Enterprises,,,,,,
45,2,FTF + FTT,08394,08394,Industrial Technology,Admin & Support & Waste Mgmt & Remediation,,,,,,
45,2,FTF + FTT,08394,08394,Industrial Technology,Educational Services,8,20624,23526,,,
45,2,FTF + FTT,08394,08394,Industrial Technology,Health Care & Social Assistance,,,,,,
45,2,FTF + FTT,08394,08394,Industrial Technology,"Arts, Entertainment, & Recreation",,,,,,
45,2,FTF + FTT,08394,08394,Industrial Technology,Accommodation & Food Services,,,,,,
45,2,FTF + FTT,08394,08394,Industrial Technology,Government,,,,,,
45,2,FTF + FTT,08394,08394,Industrial Technology,Wages - No NAICS Code,,,,,,
45,2,FTF + FTT,08395,08395,Occupational Studies,Educational Services,,,,,,
45,2,FTF + FTT,08395,08395,Occupational Studies,Health Care & Social Assistance,,,,,,
45,2,FTF + FTT,08396,08396,Aviation,Retail Trade,5,21668,24695,,,
45,2,FTF + FTT,08396,08396,Aviation,Admin & Support & Waste Mgmt & Remediation,,,,,,
45,2,FTF + FTT,08396,08396,Aviation,Health Care & Social Assistance,,,,,,
45,2,FTF + FTT,08396,08396,Aviation,Accommodation & Food Services,,,,,,
45,2,FTF + FTT,08396,08396,Aviation,Government,,,,,,
45,2,FTF + FTT,09011 + 09012 + 09013,09013,Engineering,Utilities,,,,,,
45,2,FTF + FTT,09011 + 09012 + 09013,09013,Engineering,Manufacturing,,,,,,
45,2,FTF + FTT,09011 + 09012 + 09013,09013,Engineering,Wholesale Trade,,,,,,
45,2,FTF + FTT,09011 + 09012 + 09013,09013,Engineering,Retail Trade,,,,,,
45,2,FTF + FTT,09011 + 09012 + 09013,09013,Engineering,Transportation & Warehousing,,,,,,
45,2,FTF + FTT,09011 + 09012 + 09013,09013,Engineering,Information,,,,,,
45,2,FTF + FTT,09011 + 09012 + 09013,09013,Engineering,Finance & Insurance,,,,,,
45,2,FTF + FTT,09011 + 09012 + 09013,09013,Engineering,"Professional, Scientific, & Technical Skills",,,,,,
45,2,FTF + FTT,09011 + 09012 + 09013,09013,Engineering,Admin & Support & Waste Mgmt & Remediation,,,,,,
45,2,FTF + FTT,09011 + 09012 + 09013,09013,Engineering,Educational Services,,,,,,
45,2,FTF + FTT,09011 + 09012 + 09013,09013,Engineering,Health Care & Social Assistance,,,,,,
45,2,FTF + FTT,09011 + 09012 + 09013,09013,Engineering,"Arts, Entertainment, & Recreation",,,,,,
45,2,FTF + FTT,09011 + 09012 + 09013,09013,Engineering,Accommodation & Food Services,,,,,,
45,2,FTF + FTT,09011 + 09012 + 09013,09013,Engineering,Government,,,,,,
45,2,FTF + FTT,09011 + 09012 + 09013,09013,Engineering,Wages - No NAICS Code,,,,,,
45,2,FTF + FTT,09081,09081,Civil Engineering,"Agriculture, Forestry, Fishing, & Hunting",,,,,,
45,2,FTF + FTT,09081,09081,Civil Engineering,Mining,,,,,,
45,2,FTF + FTT,09081,09081,Civil Engineering,Utilities,,,,,,
45,2,FTF + FTT,09081,09081,Civil Engineering,Construction,6,64473,55913,,,
45,2,FTF + FTT,09081,09081,Civil Engineering,Manufacturing,7,39251,41499,,,
45,2,FTF + FTT,09081,09081,Civil Engineering,Wholesale Trade,6,32319,39268,,,
45,2,FTF + FTT,09081,09081,Civil Engineering,Retail Trade,24,22599,30030,5,51468,50017
45,2,FTF + FTT,09081,09081,Civil Engineering,Transportation & Warehousing,8,31735,33627,5,40789,49945
45,2,FTF + FTT,09081,09081,Civil Engineering,Information,6,33315,35411,,,
45,2,FTF + FTT,09081,09081,Civil Engineering,Finance & Insurance,6,33158,30455,,,
45,2,FTF + FTT,09081,09081,Civil Engineering,Real Estate & Rental & Leasing,,,,,,
45,2,FTF + FTT,09081,09081,Civil Engineering,"Professional, Scientific, & Technical Skills",12,57278,51157,,,
45,2,FTF + FTT,09081,09081,Civil Engineering,Admin & Support & Waste Mgmt & Remediation,8,14700,20665,7,45469,39568
45,2,FTF + FTT,09081,09081,Civil Engineering,Educational Services,,,,,,
45,2,FTF + FTT,09081,09081,Civil Engineering,Health Care & Social Assistance,5,15664,29362,,,
45,2,FTF + FTT,09081,09081,Civil Engineering,"Arts, Entertainment, & Recreation",,,,,,
45,2,FTF + FTT,09081,09081,Civil Engineering,Accommodation & Food Services,7,28153,27749,,,
45,2,FTF + FTT,09081,09081,Civil Engineering,Other Services,,,,,,
45,2,FTF + FTT,09081,09081,Civil Engineering,Government,13,77036,77154,10,84944,79477
45,2,FTF + FTT,09081,09081,Civil Engineering,Wages - No NAICS Code,8,2941,19926,,,
45,2,FTF + FTT,09091,09091,Electrical Engineering,Utilities,,,,,,
45,2,FTF + FTT,09091,09091,Electrical Engineering,Construction,13,49392,51256,8,40934,60693
45,2,FTF + FTT,09091,09091,Electrical Engineering,Manufacturing,18,59652,63607,12,79956,87089
45,2,FTF + FTT,09091,09091,Electrical Engineering,Wholesale Trade,12,46108,47633,10,57011,57728
45,2,FTF + FTT,09091,09091,Electrical Engineering,Retail Trade,25,32646,34093,14,44218,46291
45,2,FTF + FTT,09091,09091,Electrical Engineering,Transportation & Warehousing,7,43838,44331,5,47882,47745
45,2,FTF + FTT,09091,09091,Electrical Engineering,Information,7,42831,39835,,,
45,2,FTF + FTT,09091,09091,Electrical Engineering,Finance & Insurance,16,38490,37205,9,50777,53818
45,2,FTF + FTT,09091,09091,Electrical Engineering,Real Estate & Rental & Leasing,,,,,,
45,2,FTF + FTT,09091,09091,Electrical Engineering,"Professional, Scientific, & Technical Skills",12,44490,67464,6,45391,52546
45,2,FTF + FTT,09091,09091,Electrical Engineering,Admin & Support & Waste Mgmt & Remediation,15,32177,30083,9,35692,36479
45,2,FTF + FTT,09091,09091,Electrical Engineering,Educational Services,,,,,,
45,2,FTF + FTT,09091,09091,Electrical Engineering,Health Care & Social Assistance,7,38337,34845,,,
45,2,FTF + FTT,09091,09091,Electrical Engineering,"Arts, Entertainment, & Recreation",,,,,,
45,2,FTF + FTT,09091,09091,Electrical Engineering,Accommodation & Food Services,7,25275,24895,,,
45,2,FTF + FTT,09091,09091,Electrical Engineering,Other Services,,,,,,
45,2,FTF + FTT,09091,09091,Electrical Engineering,Government,10,56209,66668,5,55659,60968
45,2,FTF + FTT,09091,09091,Electrical Engineering,Wages - No NAICS Code,8,3204,17874,,,
45,2,FTF + FTT,09101,09101,Mechanical Engineering,Utilities,,,,,,
45,2,FTF + FTT,09101,09101,Mechanical Engineering,Construction,5,44761,44734,,,
45,2,FTF + FTT,09101,09101,Mechanical Engineering,Manufacturing,22,59121,59020,10,78120,86688
45,2,FTF + FTT,09101,09101,Mechanical Engineering,Wholesale Trade,12,40571,42392,,,
45,2,FTF + FTT,09101,09101,Mechanical Engineering,Retail Trade,28,29560,36385,10,46253,49216
45,2,FTF + FTT,09101,09101,Mechanical Engineering,Transportation & Warehousing,7,19775,20908,,,
45,2,FTF + FTT,09101,09101,Mechanical Engineering,Information,,,,,,
45,2,FTF + FTT,09101,09101,Mechanical Engineering,Finance & Insurance,,,,,,
45,2,FTF + FTT,09101,09101,Mechanical Engineering,Real Estate & Rental & Leasing,,,,,,
45,2,FTF + FTT,09101,09101,Mechanical Engineering,"Professional, Scientific, & Technical Skills",,,,,,
45,2,FTF + FTT,09101,09101,Mechanical Engineering,Admin & Support & Waste Mgmt & Remediation,11,15499,35191,,,
45,2,FTF + FTT,09101,09101,Mechanical Engineering,Educational Services,6,36197,35286,,,
45,2,FTF + FTT,09101,09101,Mechanical Engineering,Health Care & Social Assistance,6,49374,40005,,,
45,2,FTF + FTT,09101,09101,Mechanical Engineering,"Arts, Entertainment, & Recreation",,,,,,
45,2,FTF + FTT,09101,09101,Mechanical Engineering,Accommodation & Food Services,,,,,,
45,2,FTF + FTT,09101,09101,Mechanical Engineering,Other Services,7,33867,29772,,,
45,2,FTF + FTT,09101,09101,Mechanical Engineering,Non-Classified,,,,,,
45,2,FTF + FTT,09101,09101,Mechanical Engineering,Government,6,56054,53599,,,
45,2,FTF + FTT,09101,09101,Mechanical Engineering,Wages - No NAICS Code,9,3096,5439,,,
45,2,FTF + FTT,10021 + 10022,10022,Art,"Agriculture, Forestry, Fishing, & Hunting",,,,,,
45,2,FTF + FTT,10021 + 10022,10022,Art,Utilities,,,,,,
45,2,FTF + FTT,10021 + 10022,10022,Art,Construction,,,,,,
45,2,FTF + FTT,10021 + 10022,10022,Art,Manufacturing,19,38478,41781,10,53301,67788
45,2,FTF + FTT,10021 + 10022,10022,Art,Wholesale Trade,18,43710,46355,10,55572,61614
45,2,FTF + FTT,10021 + 10022,10022,Art,Retail Trade,51,26024,28831,11,48771,52079
45,2,FTF + FTT,10021 + 10022,10022,Art,Transportation & Warehousing,8,29563,26990,6,31797,31568
45,2,FTF + FTT,10021 + 10022,10022,Art,Information,12,32025,38736,,,
45,2,FTF + FTT,10021 + 10022,10022,Art,Finance & Insurance,15,38085,39377,6,55734,58665
45,2,FTF + FTT,10021 + 10022,10022,Art,Real Estate & Rental & Leasing,6,20919,24105,,,
45,2,FTF + FTT,10021 + 10022,10022,Art,"Professional, Scientific, & Technical Skills",12,36537,34574,10,43363,50864
45,2,FTF + FTT,10021 + 10022,10022,Art,Admin & Support & Waste Mgmt & Remediation,17,25130,26777,6,32550,37754
45,2,FTF + FTT,10021 + 10022,10022,Art,Educational Services,9,25464,35021,6,29795,31968
45,2,FTF + FTT,10021 + 10022,10022,Art,Health Care & Social Assistance,21,23938,33521,10,43999,44092
45,2,FTF + FTT,10021 + 10022,10022,Art,"Arts, Entertainment, & Recreation",7,36869,32379,,,
45,2,FTF + FTT,10021 + 10022,10022,Art,Accommodation & Food Services,12,17117,21364,,,
45,2,FTF + FTT,10021 + 10022,10022,Art,Other Services,10,26640,31821,,,
45,2,FTF + FTT,10021 + 10022,10022,Art,Non-Classified,,,,,,
45,2,FTF + FTT,10021 + 10022,10022,Art,Government,11,27604,36534,6,52898,54376
45,2,FTF + FTT,10021 + 10022,10022,Art,Wages - No NAICS Code,16,8395,15250,6,8432,13091
45,2,FTF + FTT,10041,10041,Music - Performance,Wholesale Trade,,,,,,
45,2,FTF + FTT,10041,10041,Music - Performance,Retail Trade,,,,,,
45,2,FTF + FTT,10041,10041,Music - Performance,Information,,,,,,
45,2,FTF + FTT,10041,10041,Music - Performance,Real Estate & Rental & Leasing,,,,,,
45,2,FTF + FTT,10041,10041,Music - Performance,"Professional, Scientific, & Technical Skills",,,,,,
45,2,FTF + FTT,10041,10041,Music - Performance,Admin & Support & Waste Mgmt & Remediation,,,,,,
45,2,FTF + FTT,10041,10041,Music - Performance,Educational Services,,,,,,
45,2,FTF + FTT,10041,10041,Music - Performance,"Arts, Entertainment, & Recreation",,,,,,
45,2,FTF + FTT,10041,10041,Music - Performance,Accommodation & Food Services,5,22085,19092,,,
45,2,FTF + FTT,10041,10041,Music - Performance,Other Services,,,,,,
45,2,FTF + FTT,10041,10041,Music - Performance,Non-Classified,,,,,,
45,2,FTF + FTT,10041,10041,Music - Performance,Government,,,,,,
45,2,FTF + FTT,10041,10041,Music - Performance,Wages - No NAICS Code,,,,,,
45,2,FTF + FTT,10051,10051,Music,Utilities,,,,,,
45,2,FTF + FTT,10051,10051,Music,Construction,,,,,,
45,2,FTF + FTT,10051,10051,Music,Manufacturing,,,,,,
45,2,FTF + FTT,10051,10051,Music,Wholesale Trade,,,,,,
45,2,FTF + FTT,10051,10051,Music,Retail Trade,13,22836,28291,5,42382,34868
45,2,FTF + FTT,10051,10051,Music,Transportation & Warehousing,,,,,,
45,2,FTF + FTT,10051,10051,Music,Information,5,18775,15097,,,
45,2,FTF + FTT,10051,10051,Music,Finance & Insurance,5,40483,38043,,,
45,2,FTF + FTT,10051,10051,Music,Real Estate & Rental & Leasing,,,,,,
45,2,FTF + FTT,10051,10051,Music,"Professional, Scientific, & Technical Skills",7,15529,28485,,,
45,2,FTF + FTT,10051,10051,Music,Management of Companies & Enterprises,,,,,,
45,2,FTF + FTT,10051,10051,Music,Admin & Support & Waste Mgmt & Remediation,5,31275,21819,,,
45,2,FTF + FTT,10051,10051,Music,Educational Services,13,34227,34949,7,12909,23450
45,2,FTF + FTT,10051,10051,Music,Health Care & Social Assistance,15,32205,28832,,,
45,2,FTF + FTT,10051,10051,Music,"Arts, Entertainment, & Recreation",,,,,,
45,2,FTF + FTT,10051,10051,Music,Accommodation & Food Services,9,12586,14588,,,
45,2,FTF + FTT,10051,10051,Music,Other Services,,,,,,
45,2,FTF + FTT,10051,10051,Music,Government,,,,,,
45,2,FTF + FTT,10051,10051,Music,Wages - No NAICS Code,,,,,,
45,2,FTF + FTT,10071,10071,Theatre Arts,Construction,,,,,,
45,2,FTF + FTT,10071,10071,Theatre Arts,Manufacturing,,,,,,
45,2,FTF + FTT,10071,10071,Theatre Arts,Wholesale Trade,,,,,,
45,2,FTF + FTT,10071,10071,Theatre Arts,Retail Trade,11,22964,20105,5,20178,17435
45,2,FTF + FTT,10071,10071,Theatre Arts,Transportation & Warehousing,6,25058,23231,,,
45,2,FTF + FTT,10071,10071,Theatre Arts,Information,15,17383,22797,,,
45,2,FTF + FTT,10071,10071,Theatre Arts,Finance & Insurance,,,,,,
45,2,FTF + FTT,10071,10071,Theatre Arts,"Professional, Scientific, & Technical Skills",7,32842,28310,5,56051,54353
45,2,FTF + FTT,10071,10071,Theatre Arts,Admin & Support & Waste Mgmt & Remediation,14,7505,18983,,,
45,2,FTF + FTT,10071,10071,Theatre Arts,Educational Services,5,6721,8507,5,17958,26348
45,2,FTF + FTT,10071,10071,Theatre Arts,Health Care & Social Assistance,6,30340,31691,,,
45,2,FTF + FTT,10071,10071,Theatre Arts,"Arts, Entertainment, & Recreation",9,12908,28600,,,
45,2,FTF + FTT,10071,10071,Theatre Arts,Accommodation & Food Services,12,23942,26647,,,
45,2,FTF + FTT,10071,10071,Theatre Arts,Other Services,,,,,,
45,2,FTF + FTT,10071,10071,Theatre Arts,Non-Classified,,,,,,
45,2,FTF + FTT,10071,10071,Theatre Arts,Government,,,,,,
45,2,FTF + FTT,10071,10071,Theatre Arts,Wages - No NAICS Code,8,3063,5704,,,
45,2,FTF + FTT,11021,11021,French,Manufacturing,,,,,,
45,2,FTF + FTT,11021,11021,French,Retail Trade,,,,,,
45,2,FTF + FTT,11021,11021,French,Information,,,,,,
45,2,FTF + FTT,11021,11021,French,Admin & Support & Waste Mgmt & Remediation,,,,,,
45,2,FTF + FTT,11021,11021,French,Health Care & Social Assistance,,,,,,
45,2,FTF + FTT,11051,11051,Spanish,Utilities,,,,,,
45,2,FTF + FTT,11051,11051,Spanish,Construction,,,,,,
45,2,FTF + FTT,11051,11051,Spanish,Manufacturing,,,,,,
45,2,FTF + FTT,11051,11051,Spanish,Wholesale Trade,,,,,,
45,2,FTF + FTT,11051,11051,Spanish,Retail Trade,11,20909,27900,,,
45,2,FTF + FTT,11051,11051,Spanish,Transportation & Warehousing,,,,,,
45,2,FTF + FTT,11051,11051,Spanish,Information,,,,,,
45,2,FTF + FTT,11051,11051,Spanish,Finance & Insurance,,,,,,
45,2,FTF + FTT,11051,11051,Spanish,"Professional, Scientific, & Technical Skills",,,,,,
