Campus,Location,Student Path,Entry Stat,HEGIS At ExitOLD,HEGIS At Exit,Major,Potential # of Students,Potential # of Students For Each Year Out of School,25th Percentile Earnings,50th Percentile Earnings,75th Percentile Earnings,Average Earnings,# of Students Found,Year
55,Dominguez Hills,4,FTT,5992,5992,Public Relations,7,,,,,,,10
55,Dominguez Hills,4,FTT,5992,5992,Public Relations,7,,,,,,,11
55,Dominguez Hills,4,FTT,5992,5992,Public Relations,7,,,,,,,12
55,Dominguez Hills,4,FTT,5992,5992,Public Relations,7,,,,,,,13
55,Dominguez Hills,4,FTT,5992,5992,Public Relations,7,,,,,,,14
55,Dominguez Hills,4,FTT,5992,5992,Public Relations,7,,,,,,,15
55,Dominguez Hills,4,FTT,05996 + 05997,5997,Entrepreneurship & Small Business Management,1,1,,,,,1,1
55,Dominguez Hills,4,FTT,05996 + 05997,5997,Entrepreneurship & Small Business Management,1,1,,,,,1,2
55,Dominguez Hills,4,FTT,05996 + 05997,5997,Entrepreneurship & Small Business Management,1,1,,,,,1,3
55,Dominguez Hills,4,FTT,05996 + 05997,5997,Entrepreneurship & Small Business Management,1,,,,,,,4
55,Dominguez Hills,4,FTT,05996 + 05997,5997,Entrepreneurship & Small Business Management,1,,,,,,,5
55,Dominguez Hills,4,FTT,05996 + 05997,5997,Entrepreneurship & Small Business Management,1,,,,,,,6
55,Dominguez Hills,4,FTT,05996 + 05997,5997,Entrepreneurship & Small Business Management,1,,,,,,,7
55,Dominguez Hills,4,FTT,05996 + 05997,5997,Entrepreneurship & Small Business Management,1,,,,,,,8
55,Dominguez Hills,4,FTT,05996 + 05997,5997,Entrepreneurship & Small Business Management,1,,,,,,,9
55,Dominguez Hills,4,FTT,05996 + 05997,5997,Entrepreneurship & Small Business Management,1,,,,,,,10
55,Dominguez Hills,4,FTT,05996 + 05997,5997,Entrepreneurship & Small Business Management,1,,,,,,,11
55,Dominguez Hills,4,FTT,05996 + 05997,5997,Entrepreneurship & Small Business Management,1,,,,,,,12
55,Dominguez Hills,4,FTT,05996 + 05997,5997,Entrepreneurship & Small Business Management,1,,,,,,,13
55,Dominguez Hills,4,FTT,05996 + 05997,5997,Entrepreneurship & Small Business Management,1,,,,,,,14
55,Dominguez Hills,4,FTT,05996 + 05997,5997,Entrepreneurship & Small Business Management,1,,,,,,,15
55,Dominguez Hills,4,FTT,6011,6011,Communications,114,100,"$26,106 ","$47,950 ","$64,390 ","$46,667 ",78,1
55,Dominguez Hills,4,FTT,6011,6011,Communications,114,86,"$27,574 ","$50,409 ","$67,646 ","$49,310 ",60,2
55,Dominguez Hills,4,FTT,6011,6011,Communications,114,75,"$32,911 ","$52,692 ","$76,459 ","$53,278 ",56,3
55,Dominguez Hills,4,FTT,6011,6011,Communications,114,65,"$34,626 ","$53,896 ","$77,187 ","$56,859 ",44,4
55,Dominguez Hills,4,FTT,6011,6011,Communications,114,57,"$40,880 ","$63,008 ","$78,887 ","$59,209 ",42,5
55,Dominguez Hills,4,FTT,6011,6011,Communications,114,49,"$38,360 ","$62,530 ","$79,320 ","$60,880 ",36,6
55,Dominguez Hills,4,FTT,6011,6011,Communications,114,46,"$32,273 ","$65,223 ","$78,339 ","$61,258 ",33,7
55,Dominguez Hills,4,FTT,6011,6011,Communications,114,39,"$39,166 ","$54,311 ","$72,494 ","$59,450 ",28,8
55,Dominguez Hills,4,FTT,6011,6011,Communications,114,29,"$31,822 ","$65,798 ","$80,714 ","$58,310 ",19,9
55,Dominguez Hills,4,FTT,6011,6011,Communications,114,25,"$35,033 ","$65,282 ","$72,822 ","$59,618 ",15,10
55,Dominguez Hills,4,FTT,6011,6011,Communications,114,17,"$27,471 ","$56,711 ","$76,794 ","$55,965 ",9,11
55,Dominguez Hills,4,FTT,6011,6011,Communications,114,14,"$61,736 ","$85,203 ","$90,368 ","$69,397 ",5,12
55,Dominguez Hills,4,FTT,6011,6011,Communications,114,7,,,,,1,13
55,Dominguez Hills,4,FTT,6011,6011,Communications,114,3,,,,,1,14
55,Dominguez Hills,4,FTT,6011,6011,Communications,114,2,,,,,,15
55,Dominguez Hills,4,FTT,06021 +06022,6022,Journalism,2,,,,,,,1
55,Dominguez Hills,4,FTT,06021 +06022,6022,Journalism,2,,,,,,,2
55,Dominguez Hills,4,FTT,06021 +06022,6022,Journalism,2,,,,,,,3
55,Dominguez Hills,4,FTT,06021 +06022,6022,Journalism,2,,,,,,,4
55,Dominguez Hills,4,FTT,06021 +06022,6022,Journalism,2,,,,,,,5
55,Dominguez Hills,4,FTT,06021 +06022,6022,Journalism,2,,,,,,,6
55,Dominguez Hills,4,FTT,06021 +06022,6022,Journalism,2,,,,,,,7
55,Dominguez Hills,4,FTT,06021 +06022,6022,Journalism,2,,,,,,,8
55,Dominguez Hills,4,FTT,06021 +06022,6022,Journalism,2,,,,,,,9
55,Dominguez Hills,4,FTT,06021 +06022,6022,Journalism,2,,,,,,,10
55,Dominguez Hills,4,FTT,06021 +06022,6022,Journalism,2,,,,,,,11
55,Dominguez Hills,4,FTT,06021 +06022,6022,Journalism,2,,,,,,,12
55,Dominguez Hills,4,FTT,06021 +06022,6022,Journalism,2,,,,,,,13
55,Dominguez Hills,4,FTT,06021 +06022,6022,Journalism,2,,,,,,,14
55,Dominguez Hills,4,FTT,06021 +06022,6022,Journalism,2,,,,,,,15
55,Dominguez Hills,4,FTT,6991,6991,Multimedia,15,12,"$13,846 ","$47,992 ","$53,135 ","$41,835 ",10,1
55,Dominguez Hills,4,FTT,6991,6991,Multimedia,15,11,"$13,484 ","$29,507 ","$60,331 ","$37,939 ",9,2
55,Dominguez Hills,4,FTT,6991,6991,Multimedia,15,9,"$15,524 ","$25,507 ","$63,348 ","$39,225 ",8,3
55,Dominguez Hills,4,FTT,6991,6991,Multimedia,15,9,"$16,404 ","$39,565 ","$63,375 ","$45,202 ",8,4
55,Dominguez Hills,4,FTT,6991,6991,Multimedia,15,3,,,,,3,5
55,Dominguez Hills,4,FTT,6991,6991,Multimedia,15,1,,,,,1,6
55,Dominguez Hills,4,FTT,6991,6991,Multimedia,15,1,,,,,1,7
55,Dominguez Hills,4,FTT,6991,6991,Multimedia,15,1,,,,,1,8
55,Dominguez Hills,4,FTT,6991,6991,Multimedia,15,1,,,,,1,9
55,Dominguez Hills,4,FTT,6991,6991,Multimedia,15,1,,,,,1,10
55,Dominguez Hills,4,FTT,6991,6991,Multimedia,15,1,,,,,1,11
55,Dominguez Hills,4,FTT,6991,6991,Multimedia,15,,,,,,,12
55,Dominguez Hills,4,FTT,6991,6991,Multimedia,15,,,,,,,13
55,Dominguez Hills,4,FTT,6991,6991,Multimedia,15,,,,,,,14
55,Dominguez Hills,4,FTT,6991,6991,Multimedia,15,,,,,,,15
55,Dominguez Hills,4,FTT,07011 + 07012 + 07028,7028,Computer Science and Information Technology,28,27,"$20,036 ","$65,998 ","$89,789 ","$64,530 ",14,1
55,Dominguez Hills,4,FTT,07011 + 07012 + 07028,7028,Computer Science and Information Technology,28,24,"$21,876 ","$74,073 ","$95,805 ","$70,749 ",13,2
55,Dominguez Hills,4,FTT,07011 + 07012 + 07028,7028,Computer Science and Information Technology,28,22,"$76,355 ","$98,089 ","$118,769 ","$88,632 ",10,3
55,Dominguez Hills,4,FTT,07011 + 07012 + 07028,7028,Computer Science and Information Technology,28,19,"$102,801 ","$116,885 ","$123,446 ","$98,443 ",6,4
55,Dominguez Hills,4,FTT,07011 + 07012 + 07028,7028,Computer Science and Information Technology,28,16,"$27,758 ","$84,318 ","$120,750 ","$80,848 ",6,5
55,Dominguez Hills,4,FTT,07011 + 07012 + 07028,7028,Computer Science and Information Technology,28,15,"$69,354 ","$120,120 ","$123,830 ","$98,216 ",5,6
55,Dominguez Hills,4,FTT,07011 + 07012 + 07028,7028,Computer Science and Information Technology,28,13,"$30,959 ","$65,453 ","$128,957 ","$77,349 ",5,7
55,Dominguez Hills,4,FTT,07011 + 07012 + 07028,7028,Computer Science and Information Technology,28,9,"$33,693 ","$36,836 ","$133,053 ","$74,270 ",5,8
55,Dominguez Hills,4,FTT,07011 + 07012 + 07028,7028,Computer Science and Information Technology,28,8,,,,,4,9
55,Dominguez Hills,4,FTT,07011 + 07012 + 07028,7028,Computer Science and Information Technology,28,5,,,,,2,10
55,Dominguez Hills,4,FTT,07011 + 07012 + 07028,7028,Computer Science and Information Technology,28,3,,,,,2,11
55,Dominguez Hills,4,FTT,07011 + 07012 + 07028,7028,Computer Science and Information Technology,28,2,,,,,2,12
55,Dominguez Hills,4,FTT,07011 + 07012 + 07028,7028,Computer Science and Information Technology,28,2,,,,,2,13
55,Dominguez Hills,4,FTT,07011 + 07012 + 07028,7028,Computer Science and Information Technology,28,1,,,,,1,14
55,Dominguez Hills,4,FTT,07011 + 07012 + 07028,7028,Computer Science and Information Technology,28,,,,,,,15
55,Dominguez Hills,4,FTT,7021,7021,Information Systems,2,2,,,,,,1
55,Dominguez Hills,4,FTT,7021,7021,Information Systems,2,1,,,,,,2
55,Dominguez Hills,4,FTT,7021,7021,Information Systems,2,1,,,,,,3
55,Dominguez Hills,4,FTT,7021,7021,Information Systems,2,1,,,,,,4
55,Dominguez Hills,4,FTT,7021,7021,Information Systems,2,1,,,,,,5
55,Dominguez Hills,4,FTT,7021,7021,Information Systems,2,1,,,,,,6
55,Dominguez Hills,4,FTT,7021,7021,Information Systems,2,,,,,,,7
55,Dominguez Hills,4,FTT,7021,7021,Information Systems,2,,,,,,,8
55,Dominguez Hills,4,FTT,7021,7021,Information Systems,2,,,,,,,9
55,Dominguez Hills,4,FTT,7021,7021,Information Systems,2,,,,,,,10
55,Dominguez Hills,4,FTT,7021,7021,Information Systems,2,,,,,,,11
55,Dominguez Hills,4,FTT,7021,7021,Information Systems,2,,,,,,,12
55,Dominguez Hills,4,FTT,7021,7021,Information Systems,2,,,,,,,13
55,Dominguez Hills,4,FTT,7021,7021,Information Systems,2,,,,,,,14
55,Dominguez Hills,4,FTT,7021,7021,Information Systems,2,,,,,,,15
55,Dominguez Hills,4,FTT,08011 + 08031 + 08081 + 08225,8225,Education,1,,,,,,,1
55,Dominguez Hills,4,FTT,08011 + 08031 + 08081 + 08225,8225,Education,1,,,,,,,2
55,Dominguez Hills,4,FTT,08011 + 08031 + 08081 + 08225,8225,Education,1,,,,,,,3
55,Dominguez Hills,4,FTT,08011 + 08031 + 08081 + 08225,8225,Education,1,,,,,,,4
55,Dominguez Hills,4,FTT,08011 + 08031 + 08081 + 08225,8225,Education,1,,,,,,,5
55,Dominguez Hills,4,FTT,08011 + 08031 + 08081 + 08225,8225,Education,1,,,,,,,6
55,Dominguez Hills,4,FTT,08011 + 08031 + 08081 + 08225,8225,Education,1,,,,,,,7
55,Dominguez Hills,4,FTT,08011 + 08031 + 08081 + 08225,8225,Education,1,,,,,,,8
55,Dominguez Hills,4,FTT,08011 + 08031 + 08081 + 08225,8225,Education,1,,,,,,,9
55,Dominguez Hills,4,FTT,08011 + 08031 + 08081 + 08225,8225,Education,1,,,,,,,10
55,Dominguez Hills,4,FTT,08011 + 08031 + 08081 + 08225,8225,Education,1,,,,,,,11
55,Dominguez Hills,4,FTT,08011 + 08031 + 08081 + 08225,8225,Education,1,,,,,,,12
55,Dominguez Hills,4,FTT,08011 + 08031 + 08081 + 08225,8225,Education,1,,,,,,,13
55,Dominguez Hills,4,FTT,08011 + 08031 + 08081 + 08225,8225,Education,1,,,,,,,14
55,Dominguez Hills,4,FTT,08011 + 08031 + 08081 + 08225,8225,Education,1,,,,,,,15
55,Dominguez Hills,4,FTT,08231 + 08232,8232,Child Development,28,17,"$18,477 ","$33,147 ","$44,691 ","$31,443 ",13,1
55,Dominguez Hills,4,FTT,08231 + 08232,8232,Child Development,28,8,"$34,070 ","$38,575 ","$50,488 ","$40,213 ",7,2
55,Dominguez Hills,4,FTT,08231 + 08232,8232,Child Development,28,6,"$39,280 ","$40,626 ","$42,066 ","$40,970 ",5,3
55,Dominguez Hills,4,FTT,08231 + 08232,8232,Child Development,28,2,,,,,1,4
55,Dominguez Hills,4,FTT,08231 + 08232,8232,Child Development,28,1,,,,,,5
55,Dominguez Hills,4,FTT,08231 + 08232,8232,Child Development,28,,,,,,,6
55,Dominguez Hills,4,FTT,08231 + 08232,8232,Child Development,28,,,,,,,7
55,Dominguez Hills,4,FTT,08231 + 08232,8232,Child Development,28,,,,,,,8
55,Dominguez Hills,4,FTT,08231 + 08232,8232,Child Development,28,,,,,,,9
55,Dominguez Hills,4,FTT,08231 + 08232,8232,Child Development,28,,,,,,,10
55,Dominguez Hills,4,FTT,08231 + 08232,8232,Child Development,28,,,,,,,11
55,Dominguez Hills,4,FTT,08231 + 08232,8232,Child Development,28,,,,,,,12
55,Dominguez Hills,4,FTT,08231 + 08232,8232,Child Development,28,,,,,,,13
55,Dominguez Hills,4,FTT,08231 + 08232,8232,Child Development,28,,,,,,,14
55,Dominguez Hills,4,FTT,08231 + 08232,8232,Child Development,28,,,,,,,15
55,Dominguez Hills,4,FTT,8351,8351,Kinesiology,144,132,"$29,706 ","$53,239 ","$72,196 ","$51,542 ",111,1
55,Dominguez Hills,4,FTT,8351,8351,Kinesiology,144,116,"$31,989 ","$57,915 ","$75,643 ","$55,365 ",99,2
55,Dominguez Hills,4,FTT,8351,8351,Kinesiology,144,107,"$34,305 ","$62,725 ","$81,174 ","$59,338 ",91,3
55,Dominguez Hills,4,FTT,8351,8351,Kinesiology,144,92,"$48,790 ","$67,773 ","$81,772 ","$65,923 ",79,4
55,Dominguez Hills,4,FTT,8351,8351,Kinesiology,144,74,"$34,418 ","$70,257 ","$84,017 ","$63,319 ",67,5
55,Dominguez Hills,4,FTT,8351,8351,Kinesiology,144,64,"$52,090 ","$73,929 ","$83,478 ","$66,724 ",53,6
55,Dominguez Hills,4,FTT,8351,8351,Kinesiology,144,52,"$53,384 ","$76,797 ","$85,356 ","$70,490 ",46,7
55,Dominguez Hills,4,FTT,8351,8351,Kinesiology,144,47,"$48,841 ","$82,945 ","$94,779 ","$75,174 ",42,8
55,Dominguez Hills,4,FTT,8351,8351,Kinesiology,144,38,"$65,336 ","$79,790 ","$93,490 ","$75,636 ",34,9
55,Dominguez Hills,4,FTT,8351,8351,Kinesiology,144,29,"$63,633 ","$73,850 ","$105,741 ","$77,294 ",23,10
55,Dominguez Hills,4,FTT,8351,8351,Kinesiology,144,22,"$59,851 ","$77,268 ","$85,001 ","$70,858 ",18,11
55,Dominguez Hills,4,FTT,8351,8351,Kinesiology,144,18,"$60,285 ","$80,208 ","$100,615 ","$78,776 ",14,12
55,Dominguez Hills,4,FTT,8351,8351,Kinesiology,144,15,"$59,750 ","$85,216 ","$113,681 ","$85,834 ",11,13
55,Dominguez Hills,4,FTT,8351,8351,Kinesiology,144,8,"$45,905 ","$99,545 ","$115,384 ","$79,890 ",6,14
55,Dominguez Hills,4,FTT,8351,8351,Kinesiology,144,2,,,,,,15
55,Dominguez Hills,4,FTT,10021 + 10022,10022,Art,21,21,"$16,076 ","$29,867 ","$65,681 ","$39,354 ",18,1
55,Dominguez Hills,4,FTT,10021 + 10022,10022,Art,21,20,"$19,643 ","$30,380 ","$67,353 ","$41,396 ",19,2
55,Dominguez Hills,4,FTT,10021 + 10022,10022,Art,21,19,"$25,273 ","$46,411 ","$65,597 ","$47,998 ",17,3
55,Dominguez Hills,4,FTT,10021 + 10022,10022,Art,21,17,"$24,627 ","$45,180 ","$72,743 ","$46,949 ",15,4
55,Dominguez Hills,4,FTT,10021 + 10022,10022,Art,21,13,"$24,690 ","$31,578 ","$67,406 ","$42,504 ",11,5
55,Dominguez Hills,4,FTT,10021 + 10022,10022,Art,21,11,"$35,409 ","$58,646 ","$70,643 ","$52,828 ",9,6
55,Dominguez Hills,4,FTT,10021 + 10022,10022,Art,21,10,"$41,882 ","$63,587 ","$79,175 ","$58,183 ",8,7
55,Dominguez Hills,4,FTT,10021 + 10022,10022,Art,21,6,,,,,3,8
55,Dominguez Hills,4,FTT,10021 + 10022,10022,Art,21,6,,,,,3,9
55,Dominguez Hills,4,FTT,10021 + 10022,10022,Art,21,4,,,,,4,10
55,Dominguez Hills,4,FTT,10021 + 10022,10022,Art,21,2,,,,,2,11
55,Dominguez Hills,4,FTT,10021 + 10022,10022,Art,21,1,,,,,,12
55,Dominguez Hills,4,FTT,10021 + 10022,10022,Art,21,1,,,,,,13
55,Dominguez Hills,4,FTT,10021 + 10022,10022,Art,21,1,,,,,,14
55,Dominguez Hills,4,FTT,10021 + 10022,10022,Art,21,1,,,,,,15
55,Dominguez Hills,4,FTT,10031,10031,Art History,1,1,,,,,1,1
55,Dominguez Hills,4,FTT,10031,10031,Art History,1,1,,,,,1,2
55,Dominguez Hills,4,FTT,10031,10031,Art History,1,,,,,,,3
55,Dominguez Hills,4,FTT,10031,10031,Art History,1,,,,,,,4
55,Dominguez Hills,4,FTT,10031,10031,Art History,1,,,,,,,5
55,Dominguez Hills,4,FTT,10031,10031,Art History,1,,,,,,,6
55,Dominguez Hills,4,FTT,10031,10031,Art History,1,,,,,,,7
55,Dominguez Hills,4,FTT,10031,10031,Art History,1,,,,,,,8
55,Dominguez Hills,4,FTT,10031,10031,Art History,1,,,,,,,9
55,Dominguez Hills,4,FTT,10031,10031,Art History,1,,,,,,,10
55,Dominguez Hills,4,FTT,10031,10031,Art History,1,,,,,,,11
55,Dominguez Hills,4,FTT,10031,10031,Art History,1,,,,,,,12
55,Dominguez Hills,4,FTT,10031,10031,Art History,1,,,,,,,13
55,Dominguez Hills,4,FTT,10031,10031,Art History,1,,,,,,,14
55,Dominguez Hills,4,FTT,10031,10031,Art History,1,,,,,,,15
55,Dominguez Hills,4,FTT,10051,10051,Music,23,21,"$19,338 ","$29,139 ","$83,406 ","$49,746 ",17,1
55,Dominguez Hills,4,FTT,10051,10051,Music,23,17,"$22,392 ","$62,343 ","$86,871 ","$59,058 ",12,2
55,Dominguez Hills,4,FTT,10051,10051,Music,23,15,"$21,037 ","$50,498 ","$88,993 ","$61,303 ",10,3
55,Dominguez Hills,4,FTT,10051,10051,Music,23,12,"$23,073 ","$73,382 ","$108,331 ","$77,784 ",8,4
55,Dominguez Hills,4,FTT,10051,10051,Music,23,11,"$26,182 ","$87,477 ","$118,582 ","$85,414 ",8,5
55,Dominguez Hills,4,FTT,10051,10051,Music,23,10,"$21,753 ","$87,589 ","$130,894 ","$74,066 ",7,6
55,Dominguez Hills,4,FTT,10051,10051,Music,23,6,,,,,3,7
55,Dominguez Hills,4,FTT,10051,10051,Music,23,5,,,,,2,8
55,Dominguez Hills,4,FTT,10051,10051,Music,23,4,,,,,2,9
55,Dominguez Hills,4,FTT,10051,10051,Music,23,3,,,,,1,10
55,Dominguez Hills,4,FTT,10051,10051,Music,23,3,,,,,1,11
55,Dominguez Hills,4,FTT,10051,10051,Music,23,2,,,,,1,12
55,Dominguez Hills,4,FTT,10051,10051,Music,23,1,,,,,1,13
55,Dominguez Hills,4,FTT,10051,10051,Music,23,,,,,,,14
55,Dominguez Hills,4,FTT,10051,10051,Music,23,,,,,,,15
55,Dominguez Hills,4,FTT,10071,10071,Theatre Arts,18,16,"$14,888 ","$41,411 ","$66,875 ","$39,994 ",14,1
55,Dominguez Hills,4,FTT,10071,10071,Theatre Arts,18,15,"$36,127 ","$44,385 ","$58,945 ","$48,670 ",13,2
55,Dominguez Hills,4,FTT,10071,10071,Theatre Arts,18,11,"$47,106 ","$80,491 ","$88,897 ","$72,762 ",8,3
55,Dominguez Hills,4,FTT,10071,10071,Theatre Arts,18,9,"$35,992 ","$70,249 ","$93,961 ","$67,133 ",8,4
55,Dominguez Hills,4,FTT,10071,10071,Theatre Arts,18,7,"$36,874 ","$85,944 ","$101,689 ","$82,939 ",6,5
55,Dominguez Hills,4,FTT,10071,10071,Theatre Arts,18,6,"$73,718 ","$115,667 ","$128,554 ","$107,784 ",5,6
55,Dominguez Hills,4,FTT,10071,10071,Theatre Arts,18,4,,,,,3,7
55,Dominguez Hills,4,FTT,10071,10071,Theatre Arts,18,2,,,,,1,8
55,Dominguez Hills,4,FTT,10071,10071,Theatre Arts,18,2,,,,,1,9
55,Dominguez Hills,4,FTT,10071,10071,Theatre Arts,18,2,,,,,1,10
55,Dominguez Hills,4,FTT,10071,10071,Theatre Arts,18,1,,,,,1,11
55,Dominguez Hills,4,FTT,10071,10071,Theatre Arts,18,1,,,,,1,12
55,Dominguez Hills,4,FTT,10071,10071,Theatre Arts,18,1,,,,,1,13
55,Dominguez Hills,4,FTT,10071,10071,Theatre Arts,18,1,,,,,1,14
55,Dominguez Hills,4,FTT,10071,10071,Theatre Arts,18,1,,,,,1,15
55,Dominguez Hills,4,FTT,10091,10091,Graphic Design,1,1,,,,,1,1
55,Dominguez Hills,4,FTT,10091,10091,Graphic Design,1,1,,,,,1,2
55,Dominguez Hills,4,FTT,10091,10091,Graphic Design,1,1,,,,,1,3
55,Dominguez Hills,4,FTT,10091,10091,Graphic Design,1,1,,,,,1,4
55,Dominguez Hills,4,FTT,10091,10091,Graphic Design,1,1,,,,,1,5
55,Dominguez Hills,4,FTT,10091,10091,Graphic Design,1,1,,,,,1,6
55,Dominguez Hills,4,FTT,10091,10091,Graphic Design,1,1,,,,,1,7
55,Dominguez Hills,4,FTT,10091,10091,Graphic Design,1,1,,,,,1,8
55,Dominguez Hills,4,FTT,10091,10091,Graphic Design,1,1,,,,,1,9
55,Dominguez Hills,4,FTT,10091,10091,Graphic Design,1,,,,,,,10
55,Dominguez Hills,4,FTT,10091,10091,Graphic Design,1,,,,,,,11
55,Dominguez Hills,4,FTT,10091,10091,Graphic Design,1,,,,,,,12
55,Dominguez Hills,4,FTT,10091,10091,Graphic Design,1,,,,,,,13
55,Dominguez Hills,4,FTT,10091,10091,Graphic Design,1,,,,,,,14
55,Dominguez Hills,4,FTT,10091,10091,Graphic Design,1,,,,,,,15
55,Dominguez Hills,4,FTT,11051,11051,Spanish,55,51,"$31,648 ","$62,708 ","$85,022 ","$57,270 ",44,1
55,Dominguez Hills,4,FTT,11051,11051,Spanish,55,48,"$40,810 ","$59,481 ","$79,929 ","$58,401 ",42,2
55,Dominguez Hills,4,FTT,11051,11051,Spanish,55,45,"$44,764 ","$70,752 ","$84,485 ","$63,729 ",39,3
55,Dominguez Hills,4,FTT,11051,11051,Spanish,55,36,"$57,841 ","$72,093 ","$90,376 ","$70,099 ",30,4
55,Dominguez Hills,4,FTT,11051,11051,Spanish,55,30,"$55,151 ","$69,529 ","$88,807 ","$69,680 ",26,5
55,Dominguez Hills,4,FTT,11051,11051,Spanish,55,24,"$56,401 ","$76,278 ","$87,509 ","$68,937 ",21,6
55,Dominguez Hills,4,FTT,11051,11051,Spanish,55,21,"$35,647 ","$82,356 ","$95,506 ","$66,177 ",19,7
55,Dominguez Hills,4,FTT,11051,11051,Spanish,55,19,"$70,001 ","$85,213 ","$96,942 ","$78,312 ",16,8
55,Dominguez Hills,4,FTT,11051,11051,Spanish,55,16,"$73,775 ","$91,719 ","$100,292 ","$86,308 ",13,9
55,Dominguez Hills,4,FTT,11051,11051,Spanish,55,13,"$72,788 ","$93,726 ","$114,686 ","$92,339 ",11,10
55,Dominguez Hills,4,FTT,11051,11051,Spanish,55,9,"$64,469 ","$94,202 ","$139,442 ","$95,981 ",7,11
55,Dominguez Hills,4,FTT,11051,11051,Spanish,55,5,,,,,3,12
55,Dominguez Hills,4,FTT,11051,11051,Spanish,55,3,,,,,2,13
55,Dominguez Hills,4,FTT,11051,11051,Spanish,55,2,,,,,1,14
55,Dominguez Hills,4,FTT,11051,11051,Spanish,55,1,,,,,1,15
55,Dominguez Hills,4,FTT,12011,12011,Health Science,151,135,"$35,189 ","$58,557 ","$91,111 ","$67,259 ",110,1
55,Dominguez Hills,4,FTT,12011,12011,Health Science,151,125,"$44,691 ","$74,607 ","$98,918 ","$77,042 ",103,2
55,Dominguez Hills,4,FTT,12011,12011,Health Science,151,114,"$55,597 ","$83,062 ","$102,860 ","$83,926 ",92,3
55,Dominguez Hills,4,FTT,12011,12011,Health Science,151,103,"$58,653 ","$81,344 ","$106,478 ","$86,368 ",85,4
55,Dominguez Hills,4,FTT,12011,12011,Health Science,151,99,"$51,924 ","$80,653 ","$104,991 ","$82,417 ",81,5
55,Dominguez Hills,4,FTT,12011,12011,Health Science,151,91,"$60,466 ","$85,942 ","$107,631 ","$91,124 ",72,6
55,Dominguez Hills,4,FTT,12011,12011,Health Science,151,79,"$55,036 ","$81,012 ","$116,026 ","$87,975 ",61,7
55,Dominguez Hills,4,FTT,12011,12011,Health Science,151,65,"$68,867 ","$85,473 ","$121,132 ","$95,636 ",51,8
55,Dominguez Hills,4,FTT,12011,12011,Health Science,151,54,"$63,937 ","$95,501 ","$118,463 ","$116,492 ",42,9
55,Dominguez Hills,4,FTT,12011,12011,Health Science,151,44,"$63,196 ","$94,181 ","$117,628 ","$120,172 ",34,10
55,Dominguez Hills,4,FTT,12011,12011,Health Science,151,31,"$73,936 ","$97,262 ","$124,576 ","$121,501 ",24,11
55,Dominguez Hills,4,FTT,12011,12011,Health Science,151,22,"$64,135 ","$91,249 ","$115,365 ","$99,583 ",17,12
55,Dominguez Hills,4,FTT,12011,12011,Health Science,151,16,"$43,692 ","$90,504 ","$117,740 ","$91,969 ",11,13
55,Dominguez Hills,4,FTT,12011,12011,Health Science,151,14,"$46,907 ","$98,496 ","$122,376 ","$96,128 ",10,14
55,Dominguez Hills,4,FTT,12011,12011,Health Science,151,7,"$29,941 ","$99,175 ","$105,594 ","$73,696 ",6,15
55,Dominguez Hills,4,FTT,12021,12021,Health Care Management/Administration,2,2,,,,,2,1
55,Dominguez Hills,4,FTT,12021,12021,Health Care Management/Administration,2,2,,,,,2,2
55,Dominguez Hills,4,FTT,12021,12021,Health Care Management/Administration,2,1,,,,,1,3
55,Dominguez Hills,4,FTT,12021,12021,Health Care Management/Administration,2,,,,,,,4
55,Dominguez Hills,4,FTT,12021,12021,Health Care Management/Administration,2,,,,,,,5
55,Dominguez Hills,4,FTT,12021,12021,Health Care Management/Administration,2,,,,,,,6
55,Dominguez Hills,4,FTT,12021,12021,Health Care Management/Administration,2,,,,,,,7
55,Dominguez Hills,4,FTT,12021,12021,Health Care Management/Administration,2,,,,,,,8
55,Dominguez Hills,4,FTT,12021,12021,Health Care Management/Administration,2,,,,,,,9
55,Dominguez Hills,4,FTT,12021,12021,Health Care Management/Administration,2,,,,,,,10
55,Dominguez Hills,4,FTT,12021,12021,Health Care Management/Administration,2,,,,,,,11
55,Dominguez Hills,4,FTT,12021,12021,Health Care Management/Administration,2,,,,,,,12
55,Dominguez Hills,4,FTT,12021,12021,Health Care Management/Administration,2,,,,,,,13
55,Dominguez Hills,4,FTT,12021,12021,Health Care Management/Administration,2,,,,,,,14
55,Dominguez Hills,4,FTT,12021,12021,Health Care Management/Administration,2,,,,,,,15
55,Dominguez Hills,4,FTT,12081,12081,Occupational Therapy,11,11,"$53,272 ","$80,815 ","$92,365 ","$76,433 ",11,1
55,Dominguez Hills,4,FTT,12081,12081,Occupational Therapy,11,11,"$63,433 ","$93,087 ","$104,973 ","$89,038 ",11,2
55,Dominguez Hills,4,FTT,12081,12081,Occupational Therapy,11,11,"$72,552 ","$87,976 ","$94,759 ","$88,185 ",9,3
55,Dominguez Hills,4,FTT,12081,12081,Occupational Therapy,11,10,"$60,883 ","$92,594 ","$105,103 ","$85,089 ",8,4
55,Dominguez Hills,4,FTT,12081,12081,Occupational Therapy,11,8,"$60,340 ","$85,225 ","$91,563 ","$82,287 ",6,5
55,Dominguez Hills,4,FTT,12081,12081,Occupational Therapy,11,8,"$68,092 ","$84,162 ","$89,133 ","$78,431 ",6,6
55,Dominguez Hills,4,FTT,12081,12081,Occupational Therapy,11,5,,,,,4,7
